C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_23_953.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_23_953.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_23_953.jpg,0,1,0,12.95722
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_24_055.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_24_055.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_24_055.jpg,0,1,0,13.93657
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_24_156.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_24_156.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_24_156.jpg,-0.257739,1,0,14.88476
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_24_269.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_24_269.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_24_269.jpg,-0.6377097,1,0,16.08395
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_24_377.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_24_377.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_24_377.jpg,-0.3551283,1,0,17.06876
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_24_481.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_24_481.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_24_481.jpg,-0.001580656,1,0,18.31074
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_24_582.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_24_582.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_24_582.jpg,0,1,0,19.37152
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_24_693.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_24_693.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_24_693.jpg,-0.334578,1,0,20.32517
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_24_801.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_24_801.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_24_801.jpg,-0.4652718,1,0,21.35674
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_24_904.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_24_904.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_24_904.jpg,-0.1596669,1,0,22.3756
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_25_012.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_25_012.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_25_012.jpg,0,1,0,23.31931
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_25_120.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_25_120.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_25_120.jpg,0,1,0,24.48704
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_25_227.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_25_227.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_25_227.jpg,0,1,0,25.45048
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_25_334.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_25_334.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_25_334.jpg,0,1,0,26.40239
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_25_444.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_25_444.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_25_444.jpg,-0.0477096,1,0,27.5322
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_25_547.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_25_547.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_25_547.jpg,-0.3582174,1,0,28.38023
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_25_654.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_25_654.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_25_654.jpg,-0.07933436,1,0,29.29523
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_25_761.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_25_761.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_25_761.jpg,0,1,0,30.19181
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_25_870.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_25_870.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_25_870.jpg,0,1,0,30.1902
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_25_977.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_25_977.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_25_977.jpg,-0.0428862,1,0,30.18961
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_26_087.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_26_087.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_26_087.jpg,-0.4146126,1,0,30.15437
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_26_193.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_26_193.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_26_193.jpg,-0.09349233,1,0,30.19166
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_26_296.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_26_296.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_26_296.jpg,0,1,0,30.18953
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_26_395.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_26_395.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_26_395.jpg,-0.117324,1,0,30.18867
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_26_506.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_26_506.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_26_506.jpg,-0.4469274,1,0,30.15518
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_26_606.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_26_606.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_26_606.jpg,-0.1451319,1,0,30.19247
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_26_708.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_26_708.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_26_708.jpg,0,1,0,30.18933
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_26_811.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_26_811.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_26_811.jpg,-0.3055122,1,0,30.17484
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_26_915.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_26_915.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_26_915.jpg,-0.3701451,1,0,30.1811
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_27_018.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_27_018.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_27_018.jpg,-0.06536162,1,0,30.19105
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_27_118.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_27_118.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_27_118.jpg,0,1,0,30.18961
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_27_235.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_27_235.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_27_235.jpg,0,1,0,30.18962
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_27_344.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_27_344.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_27_344.jpg,0,1,0,30.19028
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_27_464.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_27_464.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_27_464.jpg,0,1,0,30.19045
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_27_565.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_27_565.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_27_565.jpg,0,1,0,30.19032
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_27_679.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_27_679.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_27_679.jpg,0,1,0,30.19027
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_27_782.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_27_782.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_27_782.jpg,0,1,0,30.19029
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_27_894.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_27_894.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_27_894.jpg,0,1,0,30.19031
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_28_007.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_28_007.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_28_007.jpg,-0.1534746,1,0,30.18393
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_28_113.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_28_113.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_28_113.jpg,-0.1711338,1,0,30.18859
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_28_225.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_28_225.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_28_225.jpg,0,1,0,30.18991
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_28_329.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_28_329.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_28_329.jpg,0,1,0,30.19027
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_28_442.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_28_442.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_28_442.jpg,0,1,0,30.1903
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_28_551.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_28_551.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_28_551.jpg,0,1,0,30.1903
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_28_662.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_28_662.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_28_662.jpg,0,1,0,30.19028
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_28_770.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_28_770.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_28_770.jpg,-0.323502,1,0,30.16644
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_28_883.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_28_883.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_28_883.jpg,-0.3018504,1,0,30.18577
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_28_995.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_28_995.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_28_995.jpg,0,1,0,30.18755
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_29_105.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_29_105.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_29_105.jpg,0,1,0,30.19046
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_29_215.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_29_215.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_29_215.jpg,0,1,0,30.19022
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_29_328.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_29_328.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_29_328.jpg,0,1,0,30.19011
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_29_427.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_29_427.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_29_427.jpg,0,1,0,30.19014
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_29_542.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_29_542.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_29_542.jpg,0,1,0,30.19009
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_29_646.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_29_646.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_29_646.jpg,0,1,0,30.19012
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_29_747.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_29_747.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_29_747.jpg,0,1,0,30.19014
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_29_862.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_29_862.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_29_862.jpg,0,1,0,30.19057
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_29_977.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_29_977.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_29_977.jpg,0,1,0,30.19051
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_30_077.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_30_077.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_30_077.jpg,-0.3001257,1,0,30.17049
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_30_177.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_30_177.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_30_177.jpg,0,1,0,30.18986
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_30_291.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_30_291.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_30_291.jpg,0,1,0,30.19025
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_30_393.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_30_393.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_30_393.jpg,0,1,0,30.19036
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_30_512.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_30_512.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_30_512.jpg,0,1,0,30.19048
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_30_615.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_30_615.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_30_615.jpg,-0.0630528,1,0,30.18932
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_30_722.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_30_722.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_30_722.jpg,-0.2568453,1,0,30.18228
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_30_840.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_30_840.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_30_840.jpg,0,1,0,30.18935
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_30_956.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_30_956.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_30_956.jpg,0,1,0,30.19004
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_31_059.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_31_059.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_31_059.jpg,0,1,0,30.19115
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_31_165.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_31_165.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_31_165.jpg,0,1,0,30.19022
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_31_269.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_31_269.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_31_269.jpg,0,0.6902749,0,30.1218
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_31_375.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_31_375.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_31_375.jpg,0,1,0,30.18172
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_31_487.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_31_487.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_31_487.jpg,-0.0551298,1,0,30.18958
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_31_605.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_31_605.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_31_605.jpg,-0.4059738,1,0,30.15719
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_31_717.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_31_717.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_31_717.jpg,-0.07054713,1,0,30.19134
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_31_833.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_31_833.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_31_833.jpg,0,1,0,30.18979
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_31_946.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_31_946.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_31_946.jpg,0,1,0,30.19028
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_32_059.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_32_059.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_32_059.jpg,0,1,0,30.19033
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_32_163.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_32_163.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_32_163.jpg,0,1,0,30.1903
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_32_273.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_32_273.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_32_273.jpg,0,1,0,30.19032
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_32_374.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_32_374.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_32_374.jpg,-0.1395846,1,0,30.18516
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_32_485.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_32_485.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_32_485.jpg,-0.2111742,1,0,30.188
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_32_597.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_32_597.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_32_597.jpg,0,1,0,30.1893
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_32_710.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_32_710.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_32_710.jpg,0,1,0,30.19021
C:\Users\milan\Desktop\Data\IMG\center_2021_06_13_00_31_32_819.jpg, C:\Users\milan\Desktop\Data\IMG\left_2021_06_13_00_31_32_819.jpg, C:\Users\milan\Desktop\Data\IMG\right_2021_06_13_00_31_32_819.jpg,0,1,0,30.19037
